Dump_DateTime,SampleID,LWC_avg,NumHrs
7/23/2010 05:00:00,10C3185,0.300,3
7/23/2010 06:00:00,10C3186,0.235,2
7/23/2010 16:00:00,10C3187,0.387,3
7/23/2010 18:00:00,10C3188,0.533,3
7/23/2010 21:00:00,10C3189,1.137,3
7/24/2010 00:00:00,10C3190,1.043,3
7/24/2010 03:00:00,10C3191,1.023,3
7/24/2010 06:00:00,10C3192,0.887,3
7/24/2010 09:00:00,10C3193,0.743,3
7/24/2010 12:00:00,10C3194,0.470,3
7/24/2010 15:00:00,10C3195,0.123,3
7/24/2010 19:00:00,10C3196,0.103,3
7/24/2010 21:00:00,10C3197,0.230,3
7/25/2010 00:00:00,10C3198,0.490,3
7/25/2010 03:00:00,10C3199,0.873,3
7/25/2010 06:00:00,10C3200,0.753,3
7/25/2010 09:00:00,10C3201,0.660,3
7/25/2010 12:00:00,10C3202,0.603,3
7/25/2010 15:00:00,10C3203,0.393,3
7/25/2010 18:00:00,10C3204,0.263,3
7/26/2010 02:00:00,10C3205,0.110,2
7/26/2010 07:00:00,10C3206,0.417,3
7/26/2010 09:00:00,10C3207,0.343,3
7/28/2010 23:00:00,10C3208,0.807,3
7/29/2010 00:00:00,10C3209,0.923,3
7/29/2010 03:00:00,10C3210,0.647,3
7/29/2010 06:00:00,10C3211,0.723,3
7/29/2010 09:00:00,10C3212,0.923,3
7/29/2010 12:00:00,10C3213,0.493,3
8/2/2010 04:00:00,10C3216,0.240,2
8/2/2010 06:00:00,10C3217,0.520,3
8/2/2010 09:00:00,10C3218,0.797,3
8/2/2010 12:00:00,10C3219,0.433,3
8/3/2010 03:00:00,10C3220,0.323,3
8/3/2010 06:00:00,10C3221,0.923,3
8/3/2010 09:00:00,10C3222,1.090,3
8/3/2010 12:00:00,10C3223,1.120,3
8/3/2010 15:00:00,10C3224,0.583,3
8/4/2010 01:00:00,10C3225,0.687,3
8/4/2010 03:00:00,10C3226,0.933,3
8/4/2010 06:00:00,10C3227,1.050,3
8/4/2010 09:00:00,10C3228,0.877,3
8/4/2010 12:00:00,10C3229,0.510,3
8/4/2010 15:00:00,10C3230,0.090,1
8/4/2010 23:00:00,10C3231,0.443,3
8/5/2010 00:00:00,10C3232,0.507,3
8/5/2010 03:00:00,10C3233,0.610,3
8/5/2010 06:00:00,10C3234,0.777,3
8/5/2010 09:00:00,10C3235,0.483,3
8/5/2010 12:00:00,10C3236,0.523,3
8/5/2010 15:00:00,10C3237,0.120,1
8/6/2010 03:00:00,10C3238,0.440,3
8/6/2010 06:00:00,10C3239,0.533,3
8/6/2010 09:00:00,10C3240,0.370,3
8/6/2010 12:00:00,10C3243,0.320,2
8/9/2010 03:00:00,10C3244,0.783,3
8/9/2010 06:00:00,10C3245,0.970,3
8/9/2010 09:00:00,10C3246,0.560,3
8/9/2010 12:00:00,10C3247,0.570,3
8/9/2010 15:00:00,10C3248,0.175,2
8/9/2010 20:00:00,10C3249,0.370,3
8/9/2010 21:00:00,10C3250,0.623,3
8/10/2010 01:00:00,10C3251,0.917,3
8/10/2010 03:00:00,10C3252,0.810,3
8/10/2010 07:00:00,10C3253,0.510,1
8/11/2010 00:00:00,10C3254,0.470,3
8/11/2010 03:00:00,10C3255,0.230,2
8/13/2010 00:00:00,10C3258,0.090,2
8/13/2010 03:00:00,10C3259,0.255,2
8/13/2010 06:00:00,10C3260,0.377,3
8/13/2010 09:00:00,10C3261,0.307,3
8/14/2010 06:00:00,10C3262,0.125,2
8/15/2010 10:00:00,10C3263,0.493,3
8/15/2010 12:00:00,10C3264,0.210,3
8/15/2010 16:00:00,10C3265,0.757,3
8/15/2010 18:00:00,10C3266,0.920,3
8/15/2010 21:00:00,10C3267,0.793,3
8/16/2010 00:00:00,10C3268,0.853,3
8/16/2010 03:00:00,10C3269,1.023,3
8/16/2010 06:00:00,10C3270,1.023,3
8/16/2010 09:00:00,10C3271,0.887,3
8/16/2010 12:00:00,10C3272,0.513,3
8/16/2010 15:00:00,10C3273,0.240,1
8/17/2010 05:00:00,10C3274,0.483,3
8/17/2010 06:00:00,10C3275,0.590,3
8/17/2010 09:00:00,10C3276,0.487,3
8/20/2010 00:00:00,10C3279,0.470,3
8/20/2010 03:00:00,10C3280,0.320,3
8/20/2010 06:00:00,10C3281,0.710,3
8/22/2010 14:00:00,10C3282,0.240,3
8/22/2010 15:00:00,10C3283,0.333,3
8/23/2010 03:00:00,10C3284,0.743,3
8/23/2010 06:00:00,10C3285,0.707,3
8/23/2010 09:00:00,10C3286,0.653,3
8/23/2010 12:00:00,10C3287,0.673,3
8/23/2010 15:00:00,10C3288,0.383,3
8/23/2010 18:00:00,10C3289,0.477,3
8/23/2010 21:00:00,10C3290,0.220,3
8/24/2010 01:00:00,10C3291,0.197,3
8/24/2010 03:00:00,10C3292,0.350,3
8/24/2010 06:00:00,10C3293,0.567,3
8/24/2010 09:00:00,10C3294,0.387,3
8/24/2010 12:00:00,10C3295,0.130,1
8/25/2010 02:00:00,10C3296,0.110,2
8/25/2010 03:00:00,10C3297,0.100,1
8/25/2010 06:00:00,10C3298,0.370,3
8/25/2010 09:00:00,10C3299,0.460,3
8/25/2010 14:00:00,10C3300,0.573,3
8/25/2010 15:00:00,10C3301,0.570,3
8/25/2010 18:00:00,10C3302,0.570,3
8/25/2010 21:00:00,10C3303,0.667,3
8/26/2010 01:00:00,10C3304,0.877,3
8/26/2010 03:00:00,10C3305,0.877,3
8/26/2010 06:00:00,10C3306,0.717,3
8/26/2010 09:00:00,10C3307,0.880,3
8/26/2010 12:00:00,10C3308,0.387,3
8/26/2010 15:00:00,10C3309,0.180,2
8/26/2010 19:00:00,10C3310,0.473,3
8/26/2010 22:00:00,10C3311,0.730,3
8/27/2010 00:00:00,10C3312,0.807,3
8/27/2010 12:00:00,10C3313,0.190,2
8/28/2010 08:00:00,10C3314,0.590,3
8/28/2010 09:00:00,10C3315,0.777,3
8/28/2010 12:00:00,10C3316,0.305,2
8/31/2010 05:00:00,10C3319,0.237,3
8/31/2010 06:00:00,10C3320,0.350,3
8/31/2010 09:00:00,10C3321,0.370,3
8/31/2010 12:00:00,10C3322,0.150,2
9/4/2010 02:00:00,10C3323,0.537,3
9/4/2010 03:00:00,10C3324,0.540,3
9/4/2010 06:00:00,10C3325,0.673,3
9/4/2010 09:00:00,10C3326,0.350,2
9/4/2010 20:00:00,10C3327,0.343,3
9/4/2010 23:00:00,10C3328,0.487,3
9/5/2010 07:00:00,10C3329,0.527,3
9/5/2010 09:00:00,10C3330,0.560,3
9/5/2010 12:00:00,10C3331,0.360,3
9/6/2010 09:00:00,10C3332,0.245,2
9/6/2010 12:00:00,10C3333,0.170,1
9/8/2010 03:00:00,10C3336,0.283,3
9/8/2010 06:00:00,10C3337,0.727,3
9/8/2010 09:00:00,10C3338,0.500,3
9/8/2010 12:00:00,10C3339,0.573,3
9/8/2010 15:00:00,10C3340,0.433,3
9/8/2010 18:00:00,10C3341,0.467,3
9/8/2010 21:00:00,10C3342,0.727,3
9/9/2010 00:00:00,10C3343,0.767,3
9/9/2010 03:00:00,10C3344,0.767,3
9/9/2010 06:00:00,10C3345,0.640,3
9/9/2010 09:00:00,10C3346,0.460,3
9/9/2010 12:00:00,10C3347,0.327,3
9/9/2010 15:00:00,10C3348,0.397,3
9/9/2010 18:00:00,10C3349,0.700,3
9/9/2010 21:00:00,10C3350,0.600,3
9/10/2010 19:00:00,10C3351,0.220,3
9/10/2010 21:00:00,10C3352,0.210,1
9/12/2010 10:00:00,10C3353,0.403,3
9/12/2010 12:00:00,10C3354,0.365,2
9/12/2010 15:00:00,10C3355,0.343,3
9/12/2010 18:00:00,10C3356,0.390,3
9/12/2010 21:00:00,10C3357,0.560,3
9/13/2010 00:00:00,10C3358,0.503,3
9/13/2010 03:00:00,10C3359,0.783,3
9/13/2010 06:00:00,10C3360,0.837,3
9/13/2010 09:00:00,10C3361,0.810,3
9/13/2010 12:00:00,10C3362,0.503,3
9/13/2010 15:00:00,10C3363,0.333,3
9/13/2010 18:00:00,10C3364,0.150,2
9/13/2010 21:00:00,10C3365,0.257,3
9/14/2010 00:00:00,10C3366,0.227,3
9/14/2010 03:00:00,10C3367,0.233,3
9/14/2010 06:00:00,10C3368,0.630,3
9/14/2010 09:00:00,10C3369,0.777,3
9/14/2010 18:00:00,10C3370,0.680,3
9/17/2010 04:00:00,10C3373,0.533,3
9/17/2010 12:00:00,10C3374,0.617,3
9/17/2010 15:00:00,10C3375,0.270,3
9/19/2010 12:00:00,10C3376,0.290,3
9/22/2010 18:00:00,10C3379,0.907,3
9/22/2010 21:00:00,10C3380,0.803,3
9/23/2010 00:00:00,10C3381,0.350,2
9/24/2010 06:00:00,10C3382,0.313,3
9/25/2010 11:00:00,10C3383,0.220,2
9/25/2010 12:00:00,10C3384,0.210,2
9/25/2010 15:00:00,10C3385,0.680,3
9/26/2010 02:00:00,10C3386,0.687,3
9/26/2010 11:00:00,10C3387,0.513,3
9/26/2010 21:00:00,10C3388,0.207,3
9/27/2010 00:00:00,10C3389,0.347,3
9/27/2010 07:00:00,10C3390,0.190,2
9/28/2010 09:00:00,10C3391,0.463,3
9/28/2010 12:00:00,10C3392,0.457,3
6/5/2011 18:00:00,11C3001,0.210,3
6/5/2011 21:00:00,11C3002,0.430,3
6/6/2011 03:00:00,11C3003,0.693,3
6/6/2011 06:00:00,11C3004,0.593,3
6/6/2011 09:00:00,11C3005,0.450,2
6/8/2011 08:00:00,11C3006,0.520,3
6/8/2011 09:00:00,11C3007,0.580,2
6/9/2011 09:00:00,11C3008,0.490,3
6/9/2011 12:00:00,11C3009,0.387,3
6/9/2011 16:00:00,11C3010,0.170,1
6/9/2011 21:00:00,11C3011,0.777,3
6/10/2011 00:00:00,11C3012,1.207,3
6/10/2011 03:00:00,11C3013,1.273,3
6/10/2011 06:00:00,11C3014,0.737,3
6/10/2011 09:00:00,11C3015,0.480,1
6/11/2011 11:00:00,11C3018,0.513,3
6/11/2011 12:00:00,11C3019,0.753,3
6/11/2011 15:00:00,11C3020,0.977,3
6/11/2011 18:00:00,11C3021,0.550,3
6/11/2011 21:00:00,11C3022,0.610,3
6/12/2011 01:00:00,11C3023,0.313,3
6/12/2011 03:00:00,11C3024,0.200,3
6/12/2011 06:00:00,11C3025,0.470,3
6/12/2011 09:00:00,11C3026,0.943,3
6/12/2011 12:00:00,11C3027,0.927,3
6/12/2011 17:00:00,11C3028,0.623,3
6/12/2011 18:00:00,11C3029,0.473,3
6/12/2011 21:00:00,11C3030,0.280,2
6/13/2011 00:00:00,11C3031,0.753,3
6/13/2011 03:00:00,11C3032,0.980,3
6/13/2011 06:00:00,11C3033,0.790,3
6/13/2011 09:00:00,11C3034,0.483,3
6/13/2011 12:00:00,11C3035,0.477,3
6/14/2011 00:00:00,11C3036,0.897,3
6/14/2011 03:00:00,11C3037,0.660,3
6/14/2011 07:00:00,11C3038,0.890,3
6/14/2011 09:00:00,11C3039,0.927,3
6/14/2011 12:00:00,11C3040,0.597,3
6/14/2011 15:00:00,11C3041,0.290,2
6/18/2011 00:00:00,11C3046,0.547,3
6/18/2011 04:00:00,11C3047,0.667,3
6/18/2011 06:00:00,11C3048,0.860,3
6/18/2011 09:00:00,11C3049,0.773,3
6/18/2011 12:00:00,11C3050,0.503,3
6/22/2011 22:00:00,11C3051,0.763,3
6/23/2011 00:00:00,11C3052,0.703,3
6/23/2011 03:00:00,11C3053,0.657,3
6/23/2011 06:00:00,11C3054,0.360,2
6/23/2011 11:00:00,11C3055,0.647,3
6/23/2011 12:00:00,11C3056,0.690,2
6/23/2011 15:00:00,11C3057,0.317,3
6/23/2011 18:00:00,11C3058,0.637,3
6/23/2011 21:00:00,11C3059,0.560,3
6/24/2011 00:00:00,11C3060,0.720,3
6/24/2011 03:00:00,11C3061,0.693,3
6/24/2011 06:00:00,11C3062,0.677,3
6/24/2011 09:00:00,11C3063,0.720,3
6/24/2011 12:00:00,11C3064,0.570,3
6/24/2011 15:00:00,11C3065,0.573,3
6/24/2011 18:00:00,11C3066,0.557,3
6/24/2011 21:00:00,11C3067,0.517,3
6/25/2011 00:00:00,11C3068,0.553,3
6/25/2011 03:00:00,11C3069,0.747,3
6/25/2011 06:00:00,11C3070,0.837,3
6/25/2011 09:00:00,11C3071,0.600,3
6/25/2011 12:00:00,11C3072,0.627,3
6/25/2011 15:00:00,11C3073,0.637,3
6/25/2011 18:00:00,11C3074,0.573,3
6/25/2011 21:00:00,11C3075,0.707,3
6/26/2011 00:00:00,11C3076,0.930,3
6/26/2011 03:00:00,11C3077,1.140,3
6/26/2011 06:00:00,11C3078,1.060,3
6/26/2011 09:00:00,11C3079,1.000,3
6/26/2011 12:00:00,11C3080,0.813,3
6/26/2011 15:00:00,11C3081,0.677,3
6/26/2011 18:00:00,11C3082,0.680,3
6/26/2011 21:00:00,11C3083,0.713,3
6/27/2011 00:00:00,11C3084,0.443,3
6/27/2011 03:00:00,11C3085,0.190,2
6/28/2011 21:00:00,11C3088,0.307,3
6/29/2011 00:00:00,11C3089,0.673,3
6/29/2011 03:00:00,11C3090,0.757,3
6/29/2011 06:00:00,11C3091,0.697,3
6/29/2011 09:00:00,11C3092,0.687,3
6/29/2011 12:00:00,11C3093,0.853,3
6/29/2011 15:00:00,11C3094,0.887,3
6/29/2011 18:00:00,11C3095,0.830,3
6/29/2011 21:00:00,11C3096,0.860,3
6/30/2011 00:00:00,11C3097,0.763,3
6/30/2011 03:00:00,11C3098,0.983,3
6/30/2011 06:00:00,11C3099,0.883,3
6/30/2011 09:00:00,11C3100,0.537,3
6/30/2011 12:00:00,11C3101,0.403,3
6/30/2011 22:00:00,11C3102,0.503,3
7/1/2011 00:00:00,11C3103,0.833,3
7/1/2011 03:00:00,11C3104,0.927,3
7/1/2011 06:00:00,11C3105,0.930,3
7/1/2011 09:00:00,11C3106,0.870,3
7/1/2011 12:00:00,11C3107,0.583,3
7/1/2011 15:00:00,11C3108,0.213,3
7/3/2011 10:00:00,11C3109,0.200,3
7/3/2011 12:00:00,11C3110,0.547,3
7/3/2011 15:00:00,11C3111,0.527,3
7/4/2011 00:00:00,11C3112,0.440,2
7/6/2011 22:00:00,11C3113,0.557,3
7/7/2011 00:00:00,11C3114,0.480,3
7/7/2011 04:00:00,11C3115,0.710,3
7/7/2011 06:00:00,11C3116,0.577,3
7/7/2011 09:00:00,11C3117,0.283,3
7/9/2011 00:00:00,11C3120,0.273,3
7/9/2011 03:00:00,11C3121,0.380,2
7/9/2011 11:00:00,11C3122,0.643,3
7/9/2011 12:00:00,11C3123,0.647,3
7/9/2011 15:00:00,11C3124,0.100,1
7/12/2011 05:00:00,11C3125,0.690,3
7/12/2011 06:00:00,11C3126,0.913,3
7/12/2011 10:00:00,11C3127,1.387,3
7/12/2011 12:00:00,11C3128,1.223,3
7/12/2011 15:00:00,11C3129,0.457,3
7/12/2011 20:00:00,11C3130,0.180,2
7/12/2011 21:00:00,11C3131,0.155,2
7/13/2011 00:00:00,11C3132,0.560,3
7/13/2011 03:00:00,11C3133,0.540,3
7/13/2011 06:00:00,11C3134,0.295,2
7/13/2011 18:00:00,11C3135,0.287,3
7/13/2011 22:00:00,11C3136,0.447,3
7/14/2011 00:00:00,11C3137,0.513,3
7/14/2011 03:00:00,11C3138,0.180,1
7/18/2011 00:00:00,11C3141,0.085,2
7/18/2011 04:00:00,11C3142,0.237,3
7/18/2011 06:00:00,11C3143,0.375,2
7/18/2011 09:00:00,11C3144,0.537,3
7/18/2011 12:00:00,11C3145,0.490,3
7/18/2011 15:00:00,11C3146,0.403,3
7/18/2011 18:00:00,11C3147,0.267,3
7/18/2011 21:00:00,11C3148,0.697,3
7/19/2011 00:00:00,11C3149,0.753,3
7/19/2011 03:00:00,11C3150,0.673,3
7/19/2011 06:00:00,11C3151,0.425,2
7/19/2011 09:00:00,11C3152,0.195,2
7/21/2011 13:00:00,11C3155,0.273,3
7/21/2011 15:00:00,11C3156,0.120,1
7/21/2011 23:00:00,11C3157,0.527,3
7/22/2011 00:00:00,11C3158,0.660,3
7/22/2011 07:00:00,11C3159,0.443,3
7/24/2011 03:00:00,11C3160,0.650,3
7/25/2011 23:00:00,11C3161,0.497,3
7/26/2011 00:00:00,11C3162,0.770,3
7/26/2011 03:00:00,11C3163,0.857,3
7/26/2011 06:00:00,11C3164,0.620,3
7/26/2011 09:00:00,11C3165,0.477,3
7/26/2011 12:00:00,11C3166,0.510,3
7/26/2011 15:00:00,11C3167,0.303,3
7/26/2011 19:00:00,11C3168,0.290,2
7/26/2011 23:00:00,11C3169,0.537,3
7/27/2011 00:00:00,11C3170,0.647,3
7/27/2011 03:00:00,11C3171,0.830,3
7/27/2011 06:00:00,11C3172,0.737,3
7/27/2011 09:00:00,11C3173,0.830,3
7/27/2011 12:00:00,11C3174,0.440,3
7/29/2011 06:00:00,11C3177,1.080,3
7/29/2011 12:00:00,11C3178,0.967,3
7/29/2011 15:00:00,11C3179,0.580,3
7/30/2011 03:00:00,11C3180,0.635,2
7/30/2011 07:00:00,11C3181,0.487,3
7/30/2011 09:00:00,11C3182,0.533,3
7/30/2011 12:00:00,11C3183,0.400,3
7/30/2011 15:00:00,11C3184,0.120,1
8/1/2011 03:00:00,11C3185,0.530,3
8/1/2011 06:00:00,11C3186,0.387,3
8/1/2011 09:00:00,11C3187,0.863,3
8/1/2011 12:00:00,11C3188,0.400,2
8/2/2011 11:00:00,11C3189,0.140,1
8/5/2011 22:00:00,11C3192,,0
8/6/2011 22:00:00,11C3193,0.607,3
8/7/2011 00:00:00,11C3194,0.573,3
8/7/2011 03:00:00,11C3195,0.297,3
8/7/2011 06:00:00,11C3196,0.430,2
8/7/2011 23:00:00,11C3197,0.397,3
8/8/2011 00:00:00,11C3198,0.220,3
8/8/2011 04:00:00,11C3199,0.437,3
8/8/2011 06:00:00,11C3200,1.027,3
8/8/2011 09:00:00,11C3201,1.100,3
8/8/2011 12:00:00,11C3202,0.760,3
8/8/2011 15:00:00,11C3203,0.230,2
8/8/2011 23:00:00,11C3204,0.133,3
8/9/2011 19:00:00,11C3205,0.663,3
8/9/2011 21:00:00,11C3206,0.517,3
8/10/2011 00:00:00,11C3207,0.913,3
8/10/2011 03:00:00,11C3208,1.043,3
8/10/2011 06:00:00,11C3209,0.917,3
8/10/2011 09:00:00,11C3210,0.443,3
8/10/2011 12:00:00,11C3211,0.287,3
8/10/2011 18:00:00,11C3212,0.320,1
8/11/2011 00:00:00,11C3213,0.587,3
8/11/2011 03:00:00,11C3214,0.557,3
8/11/2011 06:00:00,11C3215,0.757,3
8/11/2011 09:00:00,11C3216,0.710,3
8/11/2011 12:00:00,11C3217,0.303,3
8/11/2011 19:00:00,11C3218,0.653,3
8/11/2011 21:00:00,11C3219,0.733,3
8/12/2011 00:00:00,11C3220,0.590,3
8/12/2011 03:00:00,11C3221,0.777,3
8/12/2011 06:00:00,11C3222,0.710,3
8/12/2011 09:00:00,11C3223,0.893,3
8/12/2011 12:00:00,11C3224,0.395,2
8/14/2011 07:00:00,11C3227,0.500,3
8/14/2011 09:00:00,11C3228,0.223,3
8/14/2011 23:00:00,11C3229,0.180,3
8/15/2011 00:00:00,11C3230,0.153,3
8/15/2011 04:00:00,11C3231,0.517,3
8/15/2011 06:00:00,11C3232,1.020,3
8/15/2011 09:00:00,11C3233,0.987,3
8/15/2011 13:00:00,11C3234,0.437,3
8/15/2011 15:00:00,11C3235,1.017,3
8/16/2011 01:00:00,11C3236,0.837,3
8/16/2011 08:00:00,11C3237,0.890,3
8/16/2011 09:00:00,11C3238,0.817,3
8/16/2011 12:00:00,11C3239,0.710,3
8/16/2011 15:00:00,11C3240,0.300,2
8/16/2011 22:00:00,11C3241,0.180,1
8/19/2011 06:00:00,11C3244,0.347,3
8/19/2011 12:00:00,11C3245,0.570,2
8/21/2011 12:00:00,11C3246,0.227,3
8/21/2011 21:00:00,11C3247,0.723,3
8/22/2011 00:00:00,11C3248,0.790,3
8/22/2011 03:00:00,11C3249,0.720,3
8/22/2011 06:00:00,11C3250,0.640,3
8/22/2011 09:00:00,11C3251,0.840,3
8/22/2011 12:00:00,11C3252,0.703,3
8/22/2011 15:00:00,11C3253,0.330,3
8/22/2011 19:00:00,11C3254,0.280,3
8/22/2011 21:00:00,11C3255,0.213,3
8/23/2011 00:00:00,11C3256,0.157,3
8/23/2011 13:00:00,11C3257,0.320,1
8/25/2011 04:00:00,11C3258,0.580,3
8/25/2011 06:00:00,11C3259,0.823,3
8/25/2011 09:00:00,11C3260,0.530,3
8/25/2011 12:00:00,11C3261,0.460,3
8/25/2011 15:00:00,11C3262,0.917,3
8/25/2011 18:00:00,11C3263,0.360,3
8/25/2011 22:00:00,11C3264,0.657,3
8/26/2011 00:00:00,11C3265,0.807,3
8/26/2011 03:00:00,11C3266,0.780,3
8/27/2011 00:00:00,11C3269,0.245,2
8/27/2011 06:00:00,11C3270,0.220,3
8/27/2011 22:00:00,11C3271,0.500,3
8/28/2011 00:00:00,11C3272,0.347,3
8/28/2011 09:00:00,11C3273,0.863,3
8/28/2011 13:00:00,11C3274,1.437,3
8/28/2011 15:00:00,11C3275,1.160,1
8/28/2011 21:00:00,11C3276,,0
9/2/2011 21:00:00,11C3279,0.297,3
9/3/2011 00:00:00,11C3280,0.263,3
9/3/2011 04:00:00,11C3281,0.263,3
9/3/2011 06:00:00,11C3282,0.507,3
9/3/2011 09:00:00,11C3283,1.170,3
9/3/2011 16:00:00,11C3284,0.080,1
9/4/2011 00:00:00,11C3285,0.507,3
9/5/2011 00:00:00,11C3286,0.770,3
9/6/2011 09:00:00,11C3287,0.637,3
9/6/2011 12:00:00,11C3288,0.507,3
9/6/2011 15:00:00,11C3289,0.443,3
9/6/2011 18:00:00,11C3290,0.263,3
9/6/2011 21:00:00,11C3291,0.420,3
9/7/2011 00:00:00,11C3292,0.673,3
9/7/2011 04:00:00,11C3293,0.430,3
9/7/2011 06:00:00,11C3294,0.747,3
9/7/2011 09:00:00,11C3295,0.830,3
9/10/2011 01:00:00,11C3298,0.375,2
9/12/2011 00:00:00,11C3299,0.640,3
9/12/2011 12:00:00,11C3300,0.260,3
9/13/2011 12:00:00,11C3301,0.370,1
9/13/2011 23:00:00,11C3302,0.537,3
9/14/2011 00:00:00,11C3303,0.487,3
9/14/2011 03:00:00,11C3304,0.415,2
9/14/2011 06:00:00,11C3305,0.387,3
9/14/2011 09:00:00,11C3306,0.240,3
9/14/2011 12:00:00,11C3307,0.155,2
9/15/2011 07:00:00,11C3308,0.180,2
9/20/2011 05:00:00,11C3309,0.737,3
9/20/2011 07:00:00,11C3310,0.870,3
9/20/2011 09:00:00,11C3311,1.030,3
9/20/2011 12:00:00,11C3312,0.907,3
9/20/2011 15:00:00,11C3313,0.813,3
9/20/2011 18:00:00,11C3314,0.307,3
9/20/2011 21:00:00,11C3315,0.477,3
9/21/2011 00:00:00,11C3316,0.623,3
9/21/2011 03:00:00,11C3317,0.595,2
9/21/2011 12:00:00,11C3318,0.120,2
9/21/2011 23:00:00,11C3319,0.553,3
9/22/2011 00:00:00,11C3320,0.717,3
9/22/2011 03:00:00,11C3321,0.713,3
9/22/2011 06:00:00,11C3322,0.887,3
9/22/2011 09:00:00,11C3323,1.117,3
9/22/2011 12:00:00,11C3324,0.940,3
9/22/2011 15:00:00,11C3325,0.527,3
9/22/2011 18:00:00,11C3326,0.517,3
9/22/2011 21:00:00,11C3327,0.330,2
9/23/2011 01:00:00,11C3328,0.485,2
9/23/2011 21:00:00,11C3331,0.587,3
9/24/2011 00:00:00,11C3332,1.210,3
9/24/2011 03:00:00,11C3333,0.893,3
9/24/2011 06:00:00,11C3334,0.457,3
9/24/2011 09:00:00,11C3335,0.707,3
9/24/2011 12:00:00,11C3336,0.540,3
9/24/2011 15:00:00,11C3337,0.677,3
9/24/2011 18:00:00,11C3338,0.590,3
9/24/2011 21:00:00,11C3339,0.933,3
9/25/2011 00:00:00,11C3340,0.283,3
9/28/2011 00:00:00,11C3341,0.263,3
9/28/2011 03:00:00,11C3342,0.223,3
9/28/2011 09:00:00,11C3343,0.467,3
9/28/2011 12:00:00,11C3344,0.513,3
9/28/2011 15:00:00,11C3345,0.293,3
9/28/2011 18:00:00,11C3346,0.293,3
9/29/2011 06:00:00,11C3347,0.530,3
9/29/2011 09:00:00,11C3348,0.440,3
9/29/2011 12:00:00,11C3349,0.437,3
9/29/2011 15:00:00,11C3350,0.660,3
6/2/2012 01:00:00,12C3002,0.297,3
6/2/2012 03:00:00,12C3003,0.183,3
6/2/2012 06:00:00,12C3004,0.403,3
6/2/2012 09:00:00,12C3005,0.490,3
6/2/2012 12:00:00,12C3006,0.490,3
6/2/2012 15:00:00,12C3007,0.517,3
6/2/2012 18:00:00,12C3008,0.483,3
6/2/2012 23:00:00,12C3009,0.550,1
6/3/2012 16:00:00,12C3010,0.125,2
6/3/2012 21:00:00,12C3011,0.390,3
6/4/2012 03:00:00,12C3012,0.560,3
6/4/2012 06:00:00,12C3013,0.613,3
6/4/2012 09:00:00,12C3014,0.783,3
6/4/2012 12:00:00,12C3015,0.717,3
6/4/2012 17:00:00,12C3016,0.757,3
6/4/2012 18:00:00,12C3017,0.757,3
6/4/2012 21:00:00,12C3018,0.660,3
6/5/2012 00:00:00,12C3019,0.507,3
6/5/2012 03:00:00,12C3020,0.417,3
6/5/2012 06:00:00,12C3021,0.467,3
6/5/2012 09:00:00,12C3022,0.300,2
6/5/2012 12:00:00,12C3023,0.125,2
6/6/2012 07:00:00,12C3024,0.410,3
6/6/2012 09:00:00,12C3025,0.323,3
6/8/2012 22:00:00,12C3026,0.253,3
6/9/2012 00:00:00,12C3027,0.160,2
6/10/2012 02:00:00,12C3028,0.190,1
6/12/2012 15:00:00,12C3031,0.320,3
6/12/2012 18:00:00,12C3032,0.637,3
6/12/2012 21:00:00,12C3033,0.910,3
6/13/2012 00:00:00,12C3034,0.980,3
6/13/2012 03:00:00,12C3035,1.067,3
6/13/2012 06:00:00,12C3036,1.047,3
6/13/2012 09:00:00,12C3037,1.097,3
6/13/2012 12:00:00,12C3038,0.953,3
6/13/2012 15:00:00,12C3039,0.420,3
6/19/2012 12:00:00,12C3040,0.403,3
6/19/2012 15:00:00,12C3041,0.280,3
6/19/2012 18:00:00,12C3042,0.243,3
6/19/2012 21:00:00,12C3043,0.453,3
6/20/2012 00:00:00,12C3044,0.477,3
6/20/2012 03:00:00,12C3045,0.297,3
6/20/2012 06:00:00,12C3046,0.540,3
6/20/2012 09:00:00,12C3047,0.540,3
6/20/2012 12:00:00,12C3048,0.190,1
6/23/2012 00:00:00,12C3049,0.100,2
6/23/2012 03:00:00,12C3050,0.120,2
6/23/2012 12:00:00,12C3051,0.110,3
6/25/2012 10:00:00,12C3052,0.567,3
6/25/2012 12:00:00,12C3053,0.380,3
6/25/2012 15:00:00,12C3054,0.467,3
6/25/2012 18:00:00,12C3055,0.773,3
6/26/2012 12:00:00,12C3056,1.010,3
6/26/2012 15:00:00,12C3057,1.240,3
6/26/2012 18:00:00,12C3058,1.023,3
6/26/2012 21:00:00,12C3059,1.047,3
6/27/2012 00:00:00,12C3060,0.923,3
6/27/2012 03:00:00,12C3061,1.017,3
6/27/2012 06:00:00,12C3062,0.900,3
6/27/2012 09:00:00,12C3063,0.897,3
6/27/2012 12:00:00,12C3064,0.873,3
6/27/2012 18:00:00,12C3066,0.693,3
6/27/2012 21:00:00,12C3067,0.777,3
6/28/2012 06:00:00,12C3068,0.153,3
6/29/2012 12:00:00,12C3071,0.150,2
7/4/2012 07:00:00,12C3074,1.027,3
7/4/2012 09:00:00,12C3075,0.867,3
7/4/2012 12:00:00,12C3076,0.443,3
7/4/2012 15:00:00,12C3077,0.120,1
7/5/2012 00:00:00,12C3078,0.453,3
